dialogue_id,fallacy,clip_path,ref_text,whisper_text,wer,ref_len,whisper_len
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/610.wav,"The question is for the next president, are we making good judgments about how to keep America safe precisely because sending our military into battle is such an enormous step.","The question is for the next president, are we making good judgments about how to keep America safe precisely because sending our military into battle is such an enormous step?",0.0,30,30
33_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/531.wav,"Now, on this issue of aiding Pakistan, if you're going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you'd better be prepared to pull the trigger.","Now, on this issue of aiding Pakistan, if you're going to aim a gun at somebody, George Shultz, our great secretary of state, told me once, you better be prepared to pull the trigger.",0.0294117647058823,34,34
33_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/623.wav,"But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect in Afghanistan and American national security interests in the region.","But the important thing is, if we suffer defeat in Iraq, which General Petraeus predicts we will, if we adopted Senator Obama's set date for withdrawal, then that will have a calamitous effect on Afghanistan and American national security interest in the region.",0.0465116279069767,43,43
33_2008,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/624.wav,Senator Obama doesn't seem to understand there is a connected between the two.,President Obama doesn't seem to understand there's a connection between the two.,0.3076923076923077,13,12
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/646.wav,So this is a serious threat.,So this is a serious threat.,0.0,6,6
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/720.wav,This is dangerous. It isn't just naive; it's dangerous.,This is dangerous.,0.6666666666666666,9,3
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/724.wav,"By the way, North Korea, most repressive and brutal regime probably on Earth.","By the way, North Korea, most repressive and brutal regime probably on earth.",0.0,13,13
33_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/694.wav,"Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.","Again, it may not work, but if it doesn't work, then we have strengthened our ability to form alliances to impose the tough sanctions that Senator McCain just mentioned.",0.0,29,29
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/865.wav,"I think it -- that we have a safer nation, but we are a long way from safe.","I think that we have a safer nation, but we are a long way from safe.",0.0588235294117647,17,16
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/906.wav,We are less respected now than we were eight years ago or even four years ago.,We are less respected now than we were eight years ago or even four years ago.,0.0,16,16
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/926.wav,"In the meantime, bin Laden is still out there. He is not captured. He is not killed.","In the meantime, bin Laden is still out there.",0.4705882352941176,17,9
33_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/949.wav,"And I -- and I honestly don't believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian invasion -- aggression in Georgia, to his -- you know, we've seen this stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge is -- shows to me that we -- that -- that we need more flexibility in a president of the United States than that.","And I honestly don't believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian aggression in Georgia, to his, you know, we've seen the stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge shows to me that we need more flexibility in a president of the United States than that.",0.0869565217391304,92,85
33_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/949.wav,"And I -- and I honestly don't believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian invasion -- aggression in Georgia, to his -- you know, we've seen this stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge is -- shows to me that we -- that -- that we need more flexibility in a president of the United States than that.","And I honestly don't believe that Senator Obama has the knowledge or experience and has made the wrong judgments in a number of areas, including his initial reaction to Russian aggression in Georgia, to his, you know, we've seen the stubbornness before in this administration to cling to a belief that somehow the surge has not succeeded and failing to acknowledge that he was wrong about the surge shows to me that we need more flexibility in a president of the United States than that.",0.0869565217391304,92,85
33_2008,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/33_2008/907.wav,And this is the greatest country on Earth.,And this is the greatest country on Earth.,0.0,8,8
35_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/35_2008/41.wav,"And then long-term we've got to fix our health care system, we've got to fix our energy system that is putting such an enormous burden on families.","And then long term, we've got to fix our health care system, we've got to fix our energy system that is putting such an enormous burden on families.",0.074074074074074,27,28
35_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/35_2008/97.wav,"And that's why, for example, on tax policy, what I want to do is provide a middle class tax cut to 95 percent of working Americans, those who are working two jobs, people who are not spending enough time with their kids, because they are struggling to make ends meet.","And that's why, for example, on tax policy, what I want to do is provide a middle-class tax cut to 95% of working Americans, those who are working two jobs, people who are not spending enough time with their kids, because they are struggling to make ends meet.",0.06,50,48
35_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/35_2008/49.wav,"Americans are angry, they're upset, and they're a little fearful.","Americans are angry, they're upset, and they're a little fearful.",0.0,10,10
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/44.wav,"Americans are hurting right now, and they're angry. They're hurting, and they're angry.",Americans are hurting right now and they're angry.,0.3846153846153846,13,8
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/65.wav,I think everybody understands at this point that we are experiencing the worst financial crisis since the Great Depression.,"Well, first of all, I want to thank Hofstra University and the people of New York for hosting us tonight, and it's wonderful to join Senator McCain again. And thank you, Bob. I think everybody understands at this point that we are experiencing the worst financial crisis since the Great Depression. And the financial rescue plan that Senator McCain and I supported is an important first step. And I pushed for some core principles, making sure that taxpayers can get their money back. If they're putting money up, making sure that CEOs are not enriching themselves through this process.",4.2105263157894735,19,99
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/142.wav,"We need to cut the business tax rate in America. We need to encourage business. Now, of all times in America, we need to cut people's taxes. We need to encourage business, create jobs, not spread the wealth around.",We need to cut the business tax rate in America.,0.7435897435897436,39,10
36_2008,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/51.wav,The catalyst for this housing crisis was the Fannie and Freddie Mae that caused subprime lending situation that now caused the housing market in America to collapse.,The catalyst for this housing crisis was the Fannie and Freddie May that caused subprime lending situation that now caused the housing market in America to collapse.,0.037037037037037,27,27
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/179.wav,"But what is absolutely true is that, once we get through this economic crisis and some of the specific proposals to get us out of this slump, that we're not going to be able to go back to our profligate ways.","But what is absolutely true is that once we get through this economic crisis and some of the specific proposals to get us out of this slump, that we're not going to be able to go back to our profligate ways.",0.0,41,41
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/217.wav,That's not the way we cut -- we'll cut out all the pork.,That's not the way we cut.,0.5,12,6
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/229.wav,"There's no doubt that the system needs reform and there are a lot of screwy things that we end up spending money on, and they need to be eliminated.","There's no doubt that the system needs reform and there are a lot of screwy things that we end up spending money on, and they need to be eliminated.",0.0,29,29
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/256.wav,"Now, look, Americans are hurting tonight and they're angry and I understand that, and they want a new direction.","Look, Americans are hurting tonight and they're angry. And I understand that. And they want a new direction.",0.0526315789473684,19,18
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/262.wav,Let's look at it as graded by the National Taxpayers Union and the Citizens Against Government Waste and the other watchdog organizations.,Let's look at is graded by the National Taxpayers Union and the Citizens Against Government Waste and the other watchdog organizations.,0.0909090909090909,22,21
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/278.wav,"So the fact of the matter is that if I occasionally have mistaken your policies for George Bush's policies, it's because on the core economic issues that matter to the American people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of President Bush.","So the fact of the matter is, is that if I occasionally mistaken your policies for George Bush's policies, it's because on the core economic issues that matter to the American people, on tax policy, on energy policy, on spending priorities, you have been a vigorous supporter of President Bush.",0.04,50,50
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/306.wav,"Well, this has been a tough campaign. It's been a very tough campaign.","Well, this has been a tough campaign.",0.4615384615384615,13,7
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/315.wav,"That, to me, was so hurtful.",That to me was so hurtful.,0.0,6,6
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/334.wav,"And, now, I think the American people are less interested in our hurt feelings during the course of the campaign than addressing the issues that matter to them so deeply.","And now, I think the American people are less interested in our hurt feelings during the course of the campaign than addressing the issues that matter to them so deeply.",0.0,30,30
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/374.wav,"But to somehow say that group of young women who said ""Military wives for McCain"" are somehow saying anything derogatory about you, but anything -- and those veterans that wear those hats that say ""World War II, Vietnam, Korea, Iraq,"" I'm not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they're great citizens.","but to somehow say that group of young women who said, military wives from McCain are somehow saying anything derogatory about you, but are anything. And those veterans that wear those hats that say World War II, Vietnam, Korea, Iraq, I'm not going to stand for people saying that the people that come to my rallies are anything but the most dedicated, patriotic men and women that are in this nation and they're great citizens.",0.027027027027027,74,75
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/423.wav,"And I think the fact that this has become such an important part of your campaign, Senator McCain, says more about your campaign than it says about me.","And I think the fact that this has become such an important part of your campaign, Senator McCain, says more about your campaign than it says about me.",0.0,28,28
36_2008,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/395.wav,"We need to know the full extent of Senator Obama's relationship with ACORN, who is now on the verge of maybe perpetrating one of the greatest frauds in voter history in this country, maybe destroying the fabric of democracy.","We need to know the full extent of Senator Obama's relationship with Acorn, who is now on the verge of maybe perpetrating one of the greatest frauds in voter history in this country, maybe destroying the fabric of democracy.",0.0,39,39
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/445.wav,That's what he's done when it comes to economic policies that will help working families get a leg up.,That's what he's done when it comes to economic policies that will help working families get a leg up.,0.0,19,19
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/460.wav,And it's time we had that bresh of freth air (sic) -- breath of fresh air coming into our nation's capital and sweep out the old-boy network and the cronyism that's been so much a part of it that I've fought against for all these years.,And it's time we had that breath of fresh air coming into our nation's capital and sweep out the old boy network and the cronyism that's been so much a part of it that I've fought against for all these years.,0.1555555555555555,45,41
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/484.wav,"In Iraq, he had this cockamamie idea about dividing Iraq into three countries.","In Iraq, he had this cockamamie idea about dividing Iraq into three countries.",0.0,13,13
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/576.wav,"And the last president of the United States that tried that was Herbert Hoover, and we went from a deep recession into a depression.",And the last president of the United States that tried that was Herbert Hoover.,0.4166666666666667,24,14
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/601.wav,"Well, it is a terribly painful situation for Americans.","Well, it is a terribly painful situation for Americans.",0.0,9,9
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/601.wav,"Well, it is a terribly painful situation for Americans.","Well, it is a terribly painful situation for Americans.",0.0,9,9
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/633.wav,I exempt small businesses from having to pay into a kitty.,"You won't pay a fine because, zero, because as I said in our last debate, and I'll repeat John, I exempt small businesses from the requirement for large businesses that can afford to provide health care to their employees but are not doing it. I exempt small businesses from having to pay into a kitty.",4.0,11,55
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/573.wav,"Well, let me just said that that this is -- he -- Senator Obama doesn't want a free trade agreement with our best ally in the region but wants to sit down across the table without precondition to -- with Hugo Chavez, the guy who has been helping FARC, the terrorist organization.",the next century.,0.979591836734694,49,3
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/640.wav,"In fact, what, Joe, if you want to do the right thing with your employees and you want to provide them health insurance, we'll give you a 50 percent credit so that you will actually be able to afford it.","In fact, what Joe, if you want to do the right thing with your employees and you want to provide them health insurance, we'll give you a 50 percent credit so that you will actually be able to afford it.",0.0,40,40
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/654.wav,"Last point about Senator McCain's plan is that insurers right now, the main restrictions on what they do is primarily state law and, under Senator McCain's plan, those rules would be stripped away and you would start seeing a lot more insurance companies cherry-picking and excluding people from coverage.","The last point about Senator McCain's plan is that insurers right now, the main restrictions on what they do is primarily state law. And under Senator McCain's plan, those rules would be stripped away, and you would start seeing a lot more insurance companies cherry picking and excluding people from coverage.",0.0612244897959183,49,51
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/655.wav,"That, I think, is a mistake and I think that this is a fundamental difference in our campaign and how we would approach health care.","That, I think, is a mistake.",0.76,25,6
36_2008,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/658.wav,"Now, Joe, you're rich, congratulations, and you will then fall into the category where you'll have to pay a fine if you don't provide health insurance that Senator Obama mandates, not the kind that you think is best for your family, your children, your employees, but the kind that he mandates for you.",Congratulations.,0.981132075471698,53,1
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/744.wav,We have to change the culture of America.,We have to change the culture of America.,0.0,8,8
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/773.wav,I think it's always a tragic situation.,I think it's always a tragic situation.,0.0,7,7
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/710.wav,Senator Obama voted against Justice Breyer and Justice Roberts on the grounds that they didn't meet his ideological standards. That's not the way we should judge these nominees.,Senator Obama voted against Justice Breyer and Justice Roberts on the grounds that they didn't meet his ideological standards.,0.3214285714285714,28,19
36_2008,AdHominem,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/747.wav,"Senator Obama, as a member of the Illinois State Senate, voted in the Judiciary Committee against a law that would provide immediate medical attention to a child born of a failed abortion. He voted against that. And then, on the floor of the State Senate, as he did 130 times as a state senator, he voted present. Then there was another bill before the Senate Judiciary Committee in the state of Illinois not that long ago, where he voted against a ban on partial-birth abortion, one of the late-term abortion, a really -- one of the bad procedures, a terrible. And then, on the floor of the Illinois State Senate, he voted present.","Senator Obama, as a member of the Illinois State Senate, voted in the Judiciary Committee against a law that would provide immediate medical attention to a child born with failed abortion.",0.7321428571428571,112,31
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/897.wav,I think we've had a very healthy discussion.,I think we've had a very healthy discussion.,0.0,8,8
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/900.wav,America needs a new direction.,America needs a new direction.,0.0,5,5
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/916.wav,I think we all know America is going through tough times right now.,I think we all know America is going through tough times right now.,0.0,13,13
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/917.wav,The policies of the last eight years and -- and Washington's unwillingness to tackle the tough problems for decades has left us in the worst economic crisis since the Great Depression.,The policies of the last eight years and Washington's unwillingness to tackle the tough problems for decades has left us in the worst economic crisis since the Great Depression.,0.0333333333333333,30,29
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/923.wav,And that's why I'm sure that our brighter days are still ahead.,And that's why I'm sure that our brighter days are still ahead.,0.0,12,12
36_2008,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/933.wav,"I would ask for your vote, and I promise you that if you give me the extraordinary honor of serving as your president, I will work every single day, tirelessly, on your behalf and on the behalf of the future of our children.","And I promise you that if you give me the extraordinary honor of serving as your President, I will work every single day tirelessly on your behalf and on the behalf of the future of our children.",0.1395348837209302,43,37
36_2008,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/36_2008/908.wav,"All of these things and all the promises and commitments that Senator Obama and I made (inaudible) made to you tonight will base -- will be based on whether you can trust us or not to be careful stewards of your tax dollar, to make sure America is safe and secure and prosperous, to make sure we reform the institutions of government.","All of these things and all the promises and commitments that Senator Obama and I made to you tonight will be based on whether you can trust us or not to be careful stewards of your tax dollar, to make sure America is safe and secure and prosperous, and make sure we reform the institutions of government.",0.081967213114754,61,57
39_2012,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/111.wav,"And Governor Romney's says he's got a five-point plan? Governor Romney doesn't have a five-point plan. He has a one-point plan. And that plan is to make sure that folks at the top play by a different set of rules. That's been his philosophy in the private sector, that's been his philosophy as governor, that's been his philosophy as a presidential candidate.",And Governor Romney says he's got a five-point plan?,0.8709677419354839,62,9
39_2012,Slipperyslope,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/78.wav,"And let's take the money that we've been spending on war over the last decade to rebuild America, roads, bridges schools. We do those things, not only is your future going to be bright but America's future is going to bright as well.","And let's take the money that we've been spending on war over the last decade to rebuild America. Roads, bridges, schools.",0.5116279069767442,43,21
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/1044.wav,What I will do as president is make sure it's more attractive to come to America again.,What I will do as president is make sure it's more attracted to come to America again.,0.0588235294117647,17,17
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/1048.wav,"I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America.","I want to make America the most attractive place in the world for entrepreneurs, for small business, for big business, to invest and grow in America.",0.0,26,26
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/1147.wav,I care about 100 percent of the American people. I want 100 percent of the American people to have a bright and prosperous future.,I care about 100% of the American people.,0.6666666666666666,24,8
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/1183.wav,I believe that the free enterprise system is the greatest engine of prosperity the world's ever known.,I believe that the free enterprise system is the greatest engine of prosperity the world's ever known.,0.0,17,17
39_2012,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/1169.wav,"If I become president, I'll get America working again.","If I become president, I'll get America working again.",0.0,9,9
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/413.wav,"If somebody came to you, Governor, with a plan that said, here, I want to spend $7 or $8 trillion, and then we're going to pay for it, but we can't tell you until maybe after the election how we're going to do it, you wouldn't take such a sketchy deal and neither should you, the American people, because the math doesn't add up.","If somebody came to you, Governor, with a plan that said, here, I want to spend seven or eight trillion dollars and we're going to pay for it, but we can't tell you until maybe after the election how we're going to do it, you wouldn't have taken such a sketchy deal. And neither should you, the American people, because the math doesn't add up.",0.09375,64,65
39_2012,Slogans,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/375.wav,I want to get America's economy going again.,I want to get America's economy going again.,0.0,8,8
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/463.wav,"This is not just a women's issue, this is a family issue, this is a middle-class issue, and that's why we've got to fight for it.",This is not just a women's issue.,0.7307692307692307,26,7
39_2012,AppealtoAuthority,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/505.wav,"He said, ""I'll get back to you."" And that's not the kind of advocacy that women need in any economy.","I just want to point out that when Governor Romney's campaign was asked about the Lilly Ledbetter bill, whether he supported it, he said, I'll get back to you.",1.4,20,29
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/559.wav,"President Obama was right, he said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.",President Obama was right. He said that that was outrageous to have deficits as high as half a trillion dollars under the Bush years.,0.0,24,24
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/621.wav,"And that's why the plan that I've put forward for manufacturing and education, and reducing our deficit in a sensible way, using the savings from ending wars, to rebuild America and putting people back to work.","And that's why the plan that I've put forward for manufacturing and education and reducing our deficit in a sensible way, using the savings from ending wars to rebuild America and putting people back to work, making sure that we are controlling our own energy, but not just the energy of today, but also the energy of the future.",0.6388888888888888,36,59
39_2012,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/681.wav,"Five million jobs doesn't even keep up with our population growth. And the only reason the unemployment rate seems a little lower today is because of all the people that have dropped out of the workforce. The president has tried, but his policies haven't worked.",Five million jobs doesn't even keep up with our population growth.,0.7555555555555555,45,11
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/713.wav,"But first of all, this is a nation of immigrants. We welcome people coming to this country as immigrants.","First of all, this is a nation of immigrants.",0.5263157894736842,19,9
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/881.wav,"And -- and I -- I think the president just said correctly that the buck does stop at his desk and -- and he takes responsibility for -- for that -- for the failure in providing those security resources, and -- and those terrible things may well happen from time to time.","And I think the president just said correctly that the buck does stop at his desk and he takes responsibility for that, for the failure in providing those security resources and those terrible things may well happen from time to time.",0.108695652173913,46,41
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/946.wav,"You know, just a couple of weeks ago, actually, probably about a month, I saw a mother, who I had met at the bedside of her son, who had been shot in that theater. And her son had been shot through the head.","just a couple of weeks ago, actually probably about a month, I saw a mother who I had met at the bedside of her son who had been shot in that theater.",0.2558139534883721,43,32
39_2012,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/39_2012/949.wav,But there were a lot of families who didn't have that good fortune and whose sons or daughters or husbands didn't survive.,"But there were a lot of families who didn't have that good fortune, and whose sons or daughters or husbands didn't survive.",0.0,22,22
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/35.wav,I resent that comment.,I resent that comment.,0.0,4,4
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/350.wav,We also have to see that all of the people of the United States - the tremendous talents that our people have - are used adequately.,"We also have to see that all of the people of the United States, the tremendous challenge that our people have, are used adequately.",0.0416666666666666,24,24
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/350.wav,We also have to see that all of the people of the United States - the tremendous talents that our people have - are used adequately.,"We also have to see that all of the people of the United States, the tremendous challenge that our people have, are used adequately.",0.0416666666666666,24,24
3_1960,FalseCause,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/405.wav,"If we didn't have a depletion allowance of certainly, I believe, the present amount, we would have our oil exploration cut substantially in this country.","If we didn't have a depletion allowance, certainly I believe the present amount, we would have our oil exploration cut substantially in this country.",0.04,25,24
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/423.wav,"That means that we must continue to have a balanced budget here at home in every possible circumstance that we can; because the moment that we have loss of confidence in our own fiscal policies at home, it results in gold flowing out.","That means that we must continue to have a balanced budget here at home in every possible circumstance that we can. Because the moment that we have lost of confidence in our own fiscal policies at home, it results in gold flowing out.",0.0232558139534883,43,43
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/427.wav,"Beyond that, as far as the gold supply is concerned, and as far as the movement of gold is concerned, uh - we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.","As far as the gold supply is concerned, and as far as the movement of gold is concerned, we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.",0.0555555555555555,54,51
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/427.wav,"Beyond that, as far as the gold supply is concerned, and as far as the movement of gold is concerned, uh - we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.","As far as the gold supply is concerned, and as far as the movement of gold is concerned, we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.",0.0555555555555555,54,51
3_1960,AppealtoEmotion,/workspace/patootie_code/mm_argfallacy/data/MMUSED-fallacy/audio_clips/3_1960/427.wav,"Beyond that, as far as the gold supply is concerned, and as far as the movement of gold is concerned, uh - we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.","As far as the gold supply is concerned, and as far as the movement of gold is concerned, we have to bear in mind that we must get more help from our allies abroad in this great venture in which all free men are involved of winning the battle for freedom.",0.0555555555555555,54,51
